Dependencia,Codigo,CodObjeto,Naturaleza,Objeto,Periodo,Cantidad,Objeto-Desc - Tipo_Expte
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,5,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,C,,PRESTACIONES VARIAS,201506,6,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,1,,AMPARO POR MORA DE LA ADMINISTRACION,201506,1,1-AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,11,,REAJUSTES VARIOS,201506,1192,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,12,,OTROS - PREVISIONALES,201506,3,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,13,,AMPAROS Y SUMARISIMOS,201506,75,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,15,,EJECUCION PREVISIONAL,201506,53,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,16,,EJECUCION FISCAL,201506,1,16-EJECUCION FISCAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,123,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,2,,JUBILACION POR INVALIDEZ,201506,1,2-JUBILACION POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,22,,LEY 24557,201506,19,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,3,,PENSIONES,201506,12,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,35,,RECURSO DE QUEJA,201506,13,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,36,,BENEFICIO DE LITIGAR SIN GASTOS,201506,1,36-BENEFICIO DE LITIGAR SIN GASTOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,37,,ACCION MERAMENTE DECLARATIVA,201506,3,37-ACCION MERAMENTE DECLARATIVA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,39,,INFORMACION SUMARIA,201506,1,39-INFORMACION SUMARIA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,40,,INCONSTITUCIONALIDADES VARIAS,201506,9,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,7,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,1,7-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,8,,IMPUGNACION DE DEUDA,201506,10,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,A,,JUBILACION Y RETIRO POR INVALIDEZ,201506,3,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,92,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,C,,PRESTACIONES VARIAS,201506,14,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,I04,,INCIDENTE,201506,7,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,22,,LEY 24557,201506,7,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201506,13,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,8,,IMPUGNACION DE DEUDA,201506,29,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,90,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,11,,REAJUSTES VARIOS,201506,194,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,12,,OTROS - PREVISIONALES,201506,4,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,13,,AMPAROS Y SUMARISIMOS,201506,9,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,15,,EJECUCION PREVISIONAL,201506,5,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,23,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,22,,LEY 24557,201506,7,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,3,,PENSIONES,201506,4,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,35,,RECURSO DE QUEJA,201506,1,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,37,,ACCION MERAMENTE DECLARATIVA,201506,2,37-ACCION MERAMENTE DECLARATIVA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,40,,INCONSTITUCIONALIDADES VARIAS,201506,1,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,8,,IMPUGNACION DE DEUDA,201506,13,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,A,,JUBILACION Y RETIRO POR INVALIDEZ,201506,2,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,81,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,C,,PRESTACIONES VARIAS,201506,5,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,11,,REAJUSTES VARIOS,201506,15,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,13,,AMPAROS Y SUMARISIMOS,201506,2,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,15,,EJECUCION PREVISIONAL,201506,5,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,6,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,22,,LEY 24557,201506,1,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,8,,IMPUGNACION DE DEUDA,201506,3,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,3,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,I04,,INCIDENTE,201506,1,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ERR,11,,REAJUSTES VARIOS,201506,3,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INF,13,,AMPAROS Y SUMARISIMOS,201506,1,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,22,,LEY 24557,201506,7,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201506,13,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,8,,IMPUGNACION DE DEUDA,201506,29,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,90,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,11,,REAJUSTES VARIOS,201506,607,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,12,,OTROS - PREVISIONALES,201506,2,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,13,,AMPAROS Y SUMARISIMOS,201506,12,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,15,,EJECUCION PREVISIONAL,201506,2,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,70,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,22,,LEY 24557,201506,5,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,3,,PENSIONES,201506,24,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,35,,RECURSO DE QUEJA,201506,1,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,39,,INFORMACION SUMARIA,201506,1,39-INFORMACION SUMARIA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,40,,INCONSTITUCIONALIDADES VARIAS,201506,6,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,8,,IMPUGNACION DE DEUDA,201506,10,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,A,,JUBILACION Y RETIRO POR INVALIDEZ,201506,7,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,75,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,C,,PRESTACIONES VARIAS,201506,13,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,11,,REAJUSTES VARIOS,201506,5,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,22,,LEY 24557,201506,1,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,35,,RECURSO DE QUEJA,201506,18,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,8,,IMPUGNACION DE DEUDA,201506,1,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,A,,JUBILACION Y RETIRO POR INVALIDEZ,201506,4,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,61,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,11,,REAJUSTES VARIOS,201506,71,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,15,,EJECUCION PREVISIONAL,201506,1,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,1,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,22,,LEY 24557,201506,1,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,8,,IMPUGNACION DE DEUDA,201506,6,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,27,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,C,,PRESTACIONES VARIAS,201506,1,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,1,,AMPARO POR MORA DE LA ADMINISTRACION,201506,3,1-AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,11,,REAJUSTES VARIOS,201506,253,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,12,,OTROS - PREVISIONALES,201506,2,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,13,,AMPAROS Y SUMARISIMOS,201506,8,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,14,,MEDIDAS CAUTELARES,201506,3,14-MEDIDAS CAUTELARES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,15,,EJECUCION PREVISIONAL,201506,17,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,32,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,22,,LEY 24557,201506,28,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,3,,PENSIONES,201506,6,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,35,,RECURSO DE QUEJA,201506,18,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,4,,DEPENDIENTES: OTRAS PRESTACIONES,201506,1,4-DEPENDIENTES: OTRAS PRESTACIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,8,,IMPUGNACION DE DEUDA,201506,5,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,A,,JUBILACION Y RETIRO POR INVALIDEZ,201506,2,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201506,37,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,C,,PRESTACIONES VARIAS,201506,4,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,I04,,INCIDENTE,201506,7,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,11,,REAJUSTES VARIOS,201506,10,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,13,,AMPAROS Y SUMARISIMOS,201506,5,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,2,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,3,,PENSIONES,201506,2,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,8,,IMPUGNACION DE DEUDA,201506,2,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,A,,JUBILACION Y RETIRO POR INVALIDEZ,201506,2,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,1,,AMPARO POR MORA DE LA ADMINISTRACION,201506,3,1-AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,11,,REAJUSTES VARIOS,201506,905,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,12,,OTROS - PREVISIONALES,201506,3,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,13,,AMPAROS Y SUMARISIMOS,201506,15,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,14,,MEDIDAS CAUTELARES,201506,3,14-MEDIDAS CAUTELARES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,15,,EJECUCION PREVISIONAL,201506,19,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201506,96,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,22,,LEY 24557,201506,30,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,3,,PENSIONES,201506,31,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,35,,RECURSO DE QUEJA,201506,18,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,39,,INFORMACION SUMARIA,201506,1,39-INFORMACION SUMARIA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,4,,DEPENDIENTES: OTRAS PRESTACIONES,201506,1,4-DEPENDIENTES: OTRAS PRESTACIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,40,,INCONSTITUCIONALIDADES VARIAS,201506,5,40-INCONSTITUCIONALIDADES VARIAS
