Dependencia,Codigo,CodObjeto,Naturaleza,Objeto,Periodo,Cantidad,Objeto-Desc - Tipo_Expte
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,13,,AMPAROS Y SUMARISIMOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,5,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,22,,LEY 24557,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,3,,PENSIONES,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COR,22,,LEY 24557,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRE,11,,REAJUSTES VARIOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRE,13,,AMPAROS Y SUMARISIMOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRE,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,58,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,C,,PRESTACIONES VARIAS,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,I04,,INCIDENTE,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,1,,AMPARO POR MORA DE LA ADMINISTRACION,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,11,,REAJUSTES VARIOS,201605,930,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,12,,OTROS - PREVISIONALES,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,13,,AMPAROS Y SUMARISIMOS,201605,42,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,15,,EJECUCION PREVISIONAL,201605,22,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,16A,,EJECUCION FISCAL MINISTERIO DE TRABAJO,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,16B,,EJECUCION FISCAL DEL RENATEA,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,113,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,19,,COBRO DE APORTES O CONTRIBUCIONES,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,22,,LEY 24557,201605,26,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,3,,PENSIONES,201605,8,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,32,,AMPAROS Y SUMARISIMOS SEC. 2,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,35,,RECURSO DE QUEJA,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,40,,INCONSTITUCIONALIDADES VARIAS,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,8,,IMPUGNACION DE DEUDA,201605,25,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,9,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,132,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,C,,PRESTACIONES VARIAS,201605,36,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,1,,AMPARO POR MORA DE LA ADMINISTRACION,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,11,,REAJUSTES VARIOS,201605,4980,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,12,,OTROS - PREVISIONALES,201605,7,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,13,,AMPAROS Y SUMARISIMOS,201605,81,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,15,,EJECUCION PREVISIONAL,201605,26,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,16,,EJECUCION FISCAL,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,791,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,19,,COBRO DE APORTES O CONTRIBUCIONES,201605,12,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,19A,,EJECUCION LEY 23660,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,2,,JUBILACION POR INVALIDEZ,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,22,,LEY 24557,201605,27,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,3,,PENSIONES,201605,66,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,32,,AMPAROS Y SUMARISIMOS SEC. 2,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,35,,RECURSO DE QUEJA,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,37,,ACCION MERAMENTE DECLARATIVA,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,38,,COBRO DE PESOS,201605,9,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,40,,INCONSTITUCIONALIDADES VARIAS,201605,17,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,8,,IMPUGNACION DE DEUDA,201605,115,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,11,,REAJUSTES VARIOS,201605,29,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,13,,AMPAROS Y SUMARISIMOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,15,,EJECUCION PREVISIONAL,201605,8,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,17,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,19A,,EJECUCION LEY 23660,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,38,,COBRO DE PESOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,8,,IMPUGNACION DE DEUDA,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,C,,PRESTACIONES VARIAS,201605,7,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,11,,REAJUSTES VARIOS,201605,935,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,13,,AMPAROS Y SUMARISIMOS,201605,15,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,15,,EJECUCION PREVISIONAL,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,3,,PENSIONES,201605,8,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,37,,ACCION MERAMENTE DECLARATIVA,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,40,,INCONSTITUCIONALIDADES VARIAS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DRE,8,,IMPUGNACION DE DEUDA,201605,7,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,85,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,22,,LEY 24557,201605,16,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,8,,IMPUGNACION DE DEUDA,201605,39,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INF,13,,AMPAROS Y SUMARISIMOS,201605,33,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INF,32,,AMPAROS Y SUMARISIMOS SEC. 2,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,8,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,85,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,C,,PRESTACIONES VARIAS,201605,15,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,1,,AMPARO POR MORA DE LA ADMINISTRACION,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,10,,PROCESO DE CONOCIMIENTO,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,11,,REAJUSTES VARIOS,201605,1744,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,12,,OTROS - PREVISIONALES,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,13,,AMPAROS Y SUMARISIMOS,201605,35,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,15,,EJECUCION PREVISIONAL,201605,22,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,385,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,19,,COBRO DE APORTES O CONTRIBUCIONES,201605,19,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,19A,,EJECUCION LEY 23660,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,22,,LEY 24557,201605,16,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,3,,PENSIONES,201605,53,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,32,,AMPAROS Y SUMARISIMOS SEC. 2,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,37,,ACCION MERAMENTE DECLARATIVA,201605,5,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,38,,COBRO DE PESOS,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,39,,INFORMACION SUMARIA,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,40,,INCONSTITUCIONALIDADES VARIAS,201605,5,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,5,,COBRO DE APOR. O CONTRIB.,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,8,,IMPUGNACION DE DEUDA,201605,39,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,15,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,135,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,C,,PRESTACIONES VARIAS,201605,28,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,I04,,INCIDENTE,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,1,,AMPARO POR MORA DE LA ADMINISTRACION,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,11,,REAJUSTES VARIOS,201605,4088,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,12,,OTROS - PREVISIONALES,201605,5,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,13,,AMPAROS Y SUMARISIMOS,201605,49,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,15,,EJECUCION PREVISIONAL,201605,14,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,16,,EJECUCION FISCAL,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,673,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,18B,,REPETICION,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,19,,COBRO DE APORTES O CONTRIBUCIONES,201605,117,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,19A,,EJECUCION LEY 23660,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,22,,LEY 24557,201605,45,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,3,,PENSIONES,201605,70,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,33,,MEDIDA CAUTELAR SEC. 2,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,35,,RECURSO DE QUEJA,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,37,,ACCION MERAMENTE DECLARATIVA,201605,7,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,38,,COBRO DE PESOS,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,40,,INCONSTITUCIONALIDADES VARIAS,201605,17,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,5,,COBRO DE APOR. O CONTRIB.,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,7,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,7,,MUNICIPALES,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,8,,IMPUGNACION DE DEUDA,201605,93,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,62,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,C,,PRESTACIONES VARIAS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,I04,,INCIDENTE,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,11,,REAJUSTES VARIOS,201605,13,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,13,,AMPAROS Y SUMARISIMOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,15,,EJECUCION PREVISIONAL,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,22,,LEY 24557,201605,4,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,8,,IMPUGNACION DE DEUDA,201605,6,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,53,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,11,,REAJUSTES VARIOS,201605,31,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,22,,LEY 24557,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,8,,IMPUGNACION DE DEUDA,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,5,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,50,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,C,,PRESTACIONES VARIAS,201605,5,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,D,,EJECUCION DE HONORARIOS ASTREINTES OTROS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,1,,AMPARO POR MORA DE LA ADMINISTRACION,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,11,,REAJUSTES VARIOS,201605,920,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,12,,OTROS - PREVISIONALES,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,13,,AMPAROS Y SUMARISIMOS,201605,34,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,15,,EJECUCION PREVISIONAL,201605,12,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,214,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,18B,,REPETICION,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,19,,COBRO DE APORTES O CONTRIBUCIONES,201605,111,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,19A,,EJECUCION LEY 23660,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,22,,LEY 24557,201605,12,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,3,,PENSIONES,201605,12,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,33,,MEDIDA CAUTELAR SEC. 2,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,35,,RECURSO DE QUEJA,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,37,,ACCION MERAMENTE DECLARATIVA,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,40,,INCONSTITUCIONALIDADES VARIAS,201605,7,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,5,,COBRO DE APOR. O CONTRIB.,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,7,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,8,,IMPUGNACION DE DEUDA,201605,16,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,C,,PRESTACIONES VARIAS,201605,8,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,11,,REAJUSTES VARIOS,201605,692,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,12,,OTROS - PREVISIONALES,201605,2,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,13,,AMPAROS Y SUMARISIMOS,201605,8,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,15,,EJECUCION PREVISIONAL,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201605,148,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,19,,COBRO DE APORTES O CONTRIBUCIONES,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,3,,PENSIONES,201605,14,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,38,,COBRO DE PESOS,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,40,,INCONSTITUCIONALIDADES VARIAS,201605,3,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,8,,IMPUGNACION DE DEUDA,201605,15,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTA,A,,JUBILACION Y RETIRO POR INVALIDEZ,201605,1,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTA,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201605,38,
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTA,C,,PRESTACIONES VARIAS,201605,45,
