Dependencia,Codigo,CodObjeto,Naturaleza,Objeto,Periodo,Cantidad,Objeto-Desc - Tipo_Expte
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,37,,ACCION MERAMENTE DECLARATIVA,201508,1,37-ACCION MERAMENTE DECLARATIVA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,40,,INCONSTITUCIONALIDADES VARIAS,201508,5,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,8,,IMPUGNACION DE DEUDA,201508,15,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,2,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,84,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,C,,PRESTACIONES VARIAS,201508,8,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,I04,,INCIDENTE,201508,1,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,11,,REAJUSTES VARIOS,201508,26,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,13,,AMPAROS Y SUMARISIMOS,201508,4,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,15,,EJECUCION PREVISIONAL,201508,12,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,24,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,22,,LEY 24557,201508,2,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,3,,PENSIONES,201508,2,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,8,,IMPUGNACION DE DEUDA,201508,4,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,BAE,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,6,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,11,,REAJUSTES VARIOS,201508,82,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,13,,AMPAROS Y SUMARISIMOS,201508,1,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,15,,EJECUCION PREVISIONAL,201508,1,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,34,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,19A,,EJECUCION LEY 23660,201508,1,19A-EJECUCION LEY 23660
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,3,,PENSIONES,201508,4,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,40,,INCONSTITUCIONALIDADES VARIAS,201508,2,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,2,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,COM,C,,PRESTACIONES VARIAS,201508,3,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,1,,AMPARO POR MORA DE LA ADMINISTRACION,201508,5,1-AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,10,,PROCESO DE CONOCIMIENTO,201508,2,10-PROCESO DE CONOCIMIENTO
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,11,,REAJUSTES VARIOS,201508,763,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,12,,OTROS - PREVISIONALES,201508,4,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,13,,AMPAROS Y SUMARISIMOS,201508,17,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,14,,MEDIDAS CAUTELARES,201508,1,14-MEDIDAS CAUTELARES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,15,,EJECUCION PREVISIONAL,201508,28,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,16,,EJECUCION FISCAL,201508,1,16-EJECUCION FISCAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,88,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,19,,COBRO DE APORTES O CONTRIBUCIONES,201508,1,19-COBRO DE APORTES O CONTRIBUCIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,22,,LEY 24557,201508,13,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,3,,PENSIONES,201508,17,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,304,,AMPARO  DE SALUD,201508,1,304-AMPARO  DE SALUD
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,35,,RECURSO DE QUEJA,201508,12,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,37,,ACCION MERAMENTE DECLARATIVA,201508,2,37-ACCION MERAMENTE DECLARATIVA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,38,,COBRO DE PESOS,201508,1,38-COBRO DE PESOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,40,,INCONSTITUCIONALIDADES VARIAS,201508,3,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,7,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,1,7-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,8,,IMPUGNACION DE DEUDA,201508,5,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,99,,OTROS RECLAMOS,201508,1,99-OTROS RECLAMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,4,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,116,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,C,,PRESTACIONES VARIAS,201508,12,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,CRR,I04,,INCIDENTE,201508,5,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,22,,LEY 24557,201508,24,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201508,3,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,8,,IMPUGNACION DE DEUDA,201508,14,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,D01,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,42,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,11,,REAJUSTES VARIOS,201508,141,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,12,,OTROS - PREVISIONALES,201508,2,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,13,,AMPAROS Y SUMARISIMOS,201508,10,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,15,,EJECUCION PREVISIONAL,201508,4,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,14,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,22,,LEY 24557,201508,10,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,3,,PENSIONES,201508,3,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201508,1,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,38,,COBRO DE PESOS,201508,1,38-COBRO DE PESOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,8,,IMPUGNACION DE DEUDA,201508,20,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,2,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,56,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,C,,PRESTACIONES VARIAS,201508,2,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DEX,I04,,INCIDENTE,201508,1,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,11,,REAJUSTES VARIOS,201508,22,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,13,,AMPAROS Y SUMARISIMOS,201508,2,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,15,,EJECUCION PREVISIONAL,201508,10,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,16,,EJECUCION FISCAL,201508,1,16-EJECUCION FISCAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,27,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,19A,,EJECUCION LEY 23660,201508,3,19A-EJECUCION LEY 23660
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,35,,RECURSO DE QUEJA,201508,1,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,40,,INCONSTITUCIONALIDADES VARIAS,201508,1,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,1,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,DPS,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,8,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ERR,11,,REAJUSTES VARIOS,201508,7,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,22,,LEY 24557,201508,24,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201508,3,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,8,,IMPUGNACION DE DEUDA,201508,14,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,INI,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,42,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,11,,REAJUSTES VARIOS,201508,753,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,12,,OTROS - PREVISIONALES,201508,2,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,13,,AMPAROS Y SUMARISIMOS,201508,8,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,14,,MEDIDAS CAUTELARES,201508,1,14-MEDIDAS CAUTELARES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,15,,EJECUCION PREVISIONAL,201508,4,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,245,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,19A,,EJECUCION LEY 23660,201508,3,19A-EJECUCION LEY 23660
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,22,,LEY 24557,201508,16,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,3,,PENSIONES,201508,13,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,35,,RECURSO DE QUEJA,201508,2,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201508,1,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,38,,COBRO DE PESOS,201508,1,38-COBRO DE PESOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,40,,INCONSTITUCIONALIDADES VARIAS,201508,1,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,8,,IMPUGNACION DE DEUDA,201508,11,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,6,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,37,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,LET,C,,PRESTACIONES VARIAS,201508,10,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,11,,REAJUSTES VARIOS,201508,7,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,22,,LEY 24557,201508,1,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,35,,RECURSO DE QUEJA,201508,8,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,8,,IMPUGNACION DE DEUDA,201508,5,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMC,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,32,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,11,,REAJUSTES VARIOS,201508,36,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,15,,EJECUCION PREVISIONAL,201508,1,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,1,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,22,,LEY 24557,201508,1,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,8,,IMPUGNACION DE DEUDA,201508,1,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,MMP,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,64,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,1,,AMPARO POR MORA DE LA ADMINISTRACION,201508,2,1-AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,11,,REAJUSTES VARIOS,201508,1275,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,12,,OTROS - PREVISIONALES,201508,5,12-OTROS - PREVISIONALES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,13,,AMPAROS Y SUMARISIMOS,201508,13,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,14,,MEDIDAS CAUTELARES,201508,1,14-MEDIDAS CAUTELARES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,15,,EJECUCION PREVISIONAL,201508,48,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,123,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,19,,COBRO DE APORTES O CONTRIBUCIONES,201508,2,19-COBRO DE APORTES O CONTRIBUCIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,19A,,EJECUCION LEY 23660,201508,1,19A-EJECUCION LEY 23660
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,2,,JUBILACION POR INVALIDEZ,201508,1,2-JUBILACION POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,22,,LEY 24557,201508,43,22-LEY 24557
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,3,,PENSIONES,201508,9,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,35,,RECURSO DE QUEJA,201508,20,35-RECURSO DE QUEJA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,35A,,RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1),201508,4,35A-RECURSO DE QUEJA POR RECURSO ADMINISTRATIVO DENEGADO (1)
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,39,,INFORMACION SUMARIA,201508,1,39-INFORMACION SUMARIA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,40,,INCONSTITUCIONALIDADES VARIAS,201508,8,40-INCONSTITUCIONALIDADES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,8,,IMPUGNACION DE DEUDA,201508,9,8-IMPUGNACION DE DEUDA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,3,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,111,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,C,,PRESTACIONES VARIAS,201508,15,C-PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NOF,I04,,INCIDENTE,201508,9,I04-INCIDENTE
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,11,,REAJUSTES VARIOS,201508,16,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,13,,AMPAROS Y SUMARISIMOS,201508,4,13-AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,15,,EJECUCION PREVISIONAL,201508,1,15-EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,17,,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,201508,8,17-PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,3,,PENSIONES,201508,2,3-PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,A,,JUBILACION Y RETIRO POR INVALIDEZ,201508,1,A-JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NPN,B,,"RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)",201508,1,"B-RETIRO POR INVALIDEZ (ART 49 P.4. LEY 24,241)"
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,1,,AMPARO POR MORA DE LA ADMINISTRACION,201508,2,1-AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,11,,REAJUSTES VARIOS,201508,2077,11-REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,NTF,12,,OTROS - PREVISIONALES,201508,12,12-OTROS - PREVISIONALES
